"Algorithm","Run","user.self","sys.self","elapsed","user.child","sys.child"
"stray",1,0.007000000000005,0.00199999999999889,0.00999999999999091,0,0
"stray",2,0.00600000000002865,0.00300000000000011,0.00999999999999091,0,0
"stray",3,0.00600000000002865,0.00700000000000145,0.01299999999992,0,0
"stray",4,0.0120000000000005,0.00399999999999778,0.0170000000000528,0,0
"stray",5,0.00799999999998136,0.00500000000000256,0.0159999999999627,0,0
"stray",6,0.00799999999998136,0.00499999999999901,0.0149999999999864,0,0
"stray",7,0.00699999999994816,0.00300000000000011,0.0119999999999436,0,0
"stray",8,0.00999999999999091,0.00300000000000011,0.0179999999999154,0,0
"stray",9,0.0110000000000241,0.00400000000000134,0.0160000000000764,0,0
"stray",10,0.00799999999998136,0.00499999999999901,0.01400000000001,0,0
"stray",11,0.00899999999995771,0.00400000000000134,0.0149999999999864,0,0
"stray",12,0.0109999999999673,0.00199999999999889,0.0160000000000764,0,0
"stray",13,0.007000000000005,0.00499999999999901,0.0149999999999864,0,0
"stray",14,0.0100000000000477,0.00199999999999889,0.0150000000001,0,0
"stray",15,0.0110000000000241,0.00200000000000244,0.0149999999999864,0,0
"stray",16,0.0149999999999864,0.000999999999997669,0.0170000000000528,0,0
"stray",17,0.00900000000001455,0.00300000000000011,0.0149999999999864,0,0
"stray",18,0.00799999999992451,0.00499999999999901,0.01400000000001,0,0
"stray",19,0.00699999999994816,0.00400000000000134,0.0119999999999436,0,0
"stray",20,0.0120000000000573,0.00199999999999889,0.0170000000000528,0,0
"stray",21,0.0110000000000809,0.00199999999999889,0.0149999999999864,0,0
"stray",22,0.00900000000001455,0.00399999999999778,0.0149999999999864,0,0
"stray",23,0.0120000000000573,0.00200000000000244,0.0160000000000764,0,0
"stray",24,0.00599999999997181,0.00399999999999778,0.0109999999999673,0,0
"stray",25,0.00599999999997181,0.00499999999999901,0.0109999999999673,0,0
"stray",26,0.00700000000006185,0.00400000000000134,0.0119999999999436,0,0
"stray",27,0.00999999999999091,0.00199999999999889,0.0149999999999864,0,0
"stray",28,0.0110000000000809,0.00300000000000011,0.0159999999999627,0,0
"stray",29,0.0109999999999673,0.00200000000000244,0.0149999999999864,0,0
"stray",30,0.0080000000000382,0.00600000000000023,0.0149999999999864,0,0
"stray",31,0.00900000000001455,0.00500000000000256,0.0149999999999864,0,0
"stray",32,0.00499999999999545,0.00600000000000023,0.0130000000000337,0,0
"stray",33,0.00599999999997181,0.00399999999999778,0.0119999999999436,0,0
"stray",34,0.0120000000000573,0.000999999999997669,0.01400000000001,0,0
"stray",35,0.0109999999999673,0.00399999999999778,0.0170000000000528,0,0
"stray",36,0.00599999999997181,0.00700000000000145,0.01400000000001,0,0
"stray",37,0.00999999999999091,0.00300000000000011,0.0139999999998963,0,0
"stray",38,0.0080000000000382,0.00300000000000011,0.0119999999999436,0,0
"stray",39,0.00999999999999091,0.00400000000000134,0.0159999999999627,0,0
"stray",40,0.0080000000000382,0.00600000000000023,0.0159999999999627,0,0
"stray",41,0.00700000000006185,0.00300000000000011,0.0119999999999436,0,0
"stray",42,0.00499999999999545,0.00400000000000134,0.0100000000001046,0,0
"stray",43,0.00899999999990087,0.00499999999999901,0.0180000000000291,0,0
"stray",44,0.00900000000001455,0.00500000000000256,0.0149999999999864,0,0
"stray",45,0.0109999999999673,0.00200000000000244,0.0170000000000528,0,0
"stray",46,0.0119999999999436,0.00300000000000011,0.0159999999999627,0,0
"stray",47,0.00900000000001455,0.00399999999999778,0.0159999999999627,0,0
"stray",48,0.00999999999999091,0.00499999999999901,0.0179999999999154,0,0
"stray",49,0.00499999999999545,0.00499999999999901,0.0120000000000573,0,0
"stray",50,0.00900000000001455,0.00500000000000256,0.0159999999999627,0,0
"stray",51,0.0119999999999436,0.00199999999999889,0.0149999999999864,0,0
"stray",52,0.0109999999999673,0.00200000000000244,0.01400000000001,0,0
"stray",53,0.0130000000000337,0.00200000000000244,0.0159999999999627,0,0
"stray",54,0.0080000000000382,0.00300000000000011,0.0119999999999436,0,0
"stray",55,0.0119999999999436,0.00400000000000134,0.0159999999999627,0,0
"stray",56,0.0109999999999673,0.00300000000000011,0.0160000000000764,0,0
"stray",57,0.00999999999999091,0.00300000000000011,0.01400000000001,0,0
"stray",58,0.00699999999994816,0.00400000000000134,0.0109999999999673,0,0
"stray",59,0.00699999999994816,0.00400000000000134,0.0130000000000337,0,0
"stray",60,0.00699999999994816,0.00300000000000011,0.0119999999999436,0,0
"stray",61,0.0080000000000382,0.00399999999999778,0.0170000000000528,0,0
"stray",62,0.00999999999999091,0.00499999999999901,0.0160000000000764,0,0
"stray",63,0.0080000000000382,0.00300000000000011,0.0119999999999436,0,0
"stray",64,0.00799999999992451,0.00500000000000256,0.0149999999999864,0,0
"stray",65,0.00600000000008549,0.00399999999999778,0.00999999999999091,0,0
"stray",66,0.00900000000001455,0.00399999999999778,0.01400000000001,0,0
"stray",67,0.0109999999999673,0.00200000000000244,0.0149999999999864,0,0
"stray",68,0.00600000000008549,0.00800000000000267,0.0159999999999627,0,0
"stray",69,0.00600000000008549,0.00499999999999545,0.0130000000000337,0,0
"stray",70,0.00600000000008549,0.00400000000000489,0.0119999999999436,0,0
"stray",71,0.00600000000008549,0.00600000000000023,0.0130000000000337,0,0
"stray",72,0.00699999999994816,0.00300000000000011,0.0119999999999436,0,0
"stray",73,0.00900000000001455,0.00200000000000244,0.0110000000000809,0,0
"stray",74,0.00999999999999091,0.00300000000000011,0.01400000000001,0,0
"stray",75,0.00900000000001455,0.00499999999999545,0.0149999999999864,0,0
"stray",76,0.00999999999999091,0.00199999999999534,0.01400000000001,0,0
"stray",77,0.00999999999999091,0.00200000000000244,0.0150000000001,0,0
"stray",78,0.0080000000000382,0.00300000000000011,0.0109999999999673,0,0
"stray",79,0.0120000000000573,0.000999999999997669,0.0139999999998963,0,0
"stray",80,0.0110000000000809,0.00400000000000489,0.0180000000000291,0,0
"stray",81,0.00599999999997181,0.00499999999999545,0.0130000000000337,0,0
"stray",82,0.0109999999999673,0.00200000000000244,0.0149999999999864,0,0
"stray",83,0.01400000000001,0,0.0170000000000528,0,0
"stray",84,0.00699999999994816,0.00399999999999778,0.0120000000000573,0,0
"stray",85,0.00999999999999091,0.00399999999999778,0.0149999999999864,0,0
"stray",86,0.0109999999999673,0.00300000000000011,0.0149999999998727,0,0
"stray",87,0.00900000000001455,0.00399999999999778,0.0169999999998254,0,0
"stray",88,0.00900000000001455,0.00300000000000011,0.0139999999998963,0,0
"stray",89,0.00900000000001455,0.00300000000000011,0.015999999999849,0,0
"stray",90,0.0120000000000573,0.00100000000000477,0.0139999999998963,0,0
"stray",91,0.00700000000006185,0.00600000000000023,0.0139999999998963,0,0
"stray",92,0.00999999999999091,0.00300000000000011,0.0140000000001237,0,0
"stray",93,0.00900000000001455,0.00399999999999778,0.015999999999849,0,0
"stray",94,0.00599999999997181,0.00300000000000011,0.0100000000002183,0,0
"stray",95,0.00999999999999091,0.00300000000000011,0.0140000000001237,0,0
"stray",96,0.00900000000001455,0.00399999999999778,0.0150000000001,0,0
"stray",97,0.00999999999999091,0.00300000000000011,0.0139999999998963,0,0
"stray",98,0.00900000000001455,0.00500000000000256,0.0149999999998727,0,0
"stray",99,0.00900000000001455,0.00499999999999545,0.0149999999998727,0,0
"stray",100,0.0080000000000382,0.00600000000000023,0.0170000000000528,0,0
"lookout_new",1,0.0960000000000036,0.0150000000000006,0.124000000000024,0,0
"lookout_new",2,0.0749999999999886,0.0150000000000006,0.0940000000000509,0,0
"lookout_new",3,0.06899999999996,0.0179999999999971,0.0900000000000318,0,0
"lookout_new",4,0.0769999999999982,0.0160000000000018,0.0990000000000464,0,0
"lookout_new",5,0.0709999999999695,0.0139999999999993,0.0880000000000791,0,0
"lookout_new",6,0.06899999999996,0.0169999999999995,0.0910000000000082,0,0
"lookout_new",7,0.0740000000000123,0.0169999999999995,0.0920000000000982,0,0
"lookout_new",8,0.06899999999996,0.0180000000000007,0.0890000000000555,0,0
"lookout_new",9,0.0680000000000405,0.0169999999999995,0.0880000000000791,0,0
"lookout_new",10,0.06899999999996,0.0169999999999995,0.0899999999999181,0,0
"lookout_new",11,0.0659999999999741,0.0189999999999984,0.0869999999999891,0,0
"lookout_new",12,0.0640000000000214,0.0189999999999984,0.0850000000000364,0,0
"lookout_new",13,0.0659999999999741,0.0210000000000008,0.0910000000000082,0,0
"lookout_new",14,0.0649999999999977,0.0190000000000019,0.0879999999999654,0,0
"lookout_new",15,0.06899999999996,0.0159999999999982,0.0910000000000082,0,0
"lookout_new",16,0.0720000000000027,0.0169999999999995,0.0910000000000082,0,0
"lookout_new",17,0.0690000000000737,0.0150000000000006,0.0879999999999654,0,0
"lookout_new",18,0.06899999999996,0.0169999999999995,0.0879999999999654,0,0
"lookout_new",19,0.0740000000000691,0.0219999999999985,0.0979999999999563,0,0
"lookout_new",20,0.0720000000000027,0.0130000000000017,0.0879999999999654,0,0
"lookout_new",21,0.0690000000000737,0.0169999999999995,0.0899999999999181,0,0
"lookout_new",22,0.0739999999999554,0.0180000000000007,0.0950000000000273,0,0
"lookout_new",23,0.0739999999999554,0.0210000000000008,0.100000000000023,0,0
"lookout_new",24,0.0650000000000546,0.0210000000000008,0.0910000000000082,0,0
"lookout_new",25,0.0720000000000027,0.0169999999999995,0.0919999999999845,0,0
"lookout_new",26,0.0720000000000027,0.0169999999999995,0.0910000000000082,0,0
"lookout_new",27,0.0690000000000737,0.0180000000000007,0.0889999999999418,0,0
"lookout_new",28,0.0729999999999791,0.0109999999999992,0.0880000000000791,0,0
"lookout_new",29,0.07000000000005,0.0139999999999993,0.0850000000000364,0,0
"lookout_new",30,0.0699999999999363,0.0169999999999995,0.0910000000000082,0,0
"lookout_new",31,0.0650000000000546,0.0229999999999997,0.0900000000000318,0,0
"lookout_new",32,0.07000000000005,0.0180000000000007,0.0900000000000318,0,0
"lookout_new",33,0.0699999999999363,0.0139999999999993,0.0879999999999654,0,0
"lookout_new",34,0.0650000000000546,0.0230000000000032,0.0910000000000082,0,0
"lookout_new",35,0.0720000000000027,0.0140000000000029,0.0900000000000318,0,0
"lookout_new",36,0.0720000000000027,0.0139999999999993,0.0910000000000082,0,0
"lookout_new",37,0.0760000000000218,0.0109999999999992,0.0950000000000273,0,0
"lookout_new",38,0.0819999999999936,0.0229999999999997,0.118999999999915,0,0
"lookout_new",39,0.0729999999999791,0.00999999999999801,0.0860000000000127,0,0
"lookout_new",40,0.0749999999999318,0.0159999999999982,0.09699999999998,0,0
"lookout_new",41,0.0710000000000264,0.0159999999999982,0.0940000000000509,0,0
"lookout_new",42,0.0710000000000264,0.0150000000000006,0.0910000000000082,0,0
"lookout_new",43,0.07000000000005,0.0169999999999995,0.0899999999999181,0,0
"lookout_new",44,0.0750000000000455,0.0130000000000017,0.0910000000000082,0,0
